,date,tweet,sentence,num_sentence,average_sentence_length,tokens,count_tokens
248,2018-09-30,曾经也被要求过的我拒绝后...以下略  就没再交过难捧油惹。😌 #metoo #去你的台湾女权过高 #去你的生女儿最好 #去你的不知道什么是父权红利 #父权烂渣巨婴废物不分男女全都该死 @LINK …,['曾经也被要求过的我拒绝后...以下略  就没再交过难捧油惹。😌 #metoo #去你的台湾女权过高 #去你的生女儿最好 #去你的不知道什么是父权红利 #父权烂渣巨婴废物不分男女全都该死 @LINK\xa0…'],1,60,"['曾经', '也', '被', '要求', '过', '的', '我', '拒绝', '后', '...', '以下', '略', '就', '没', '再', '交过', '难捧油', '惹', '。', '😌', '#', 'metoo', '#', '去', '你', '的', '台湾', '女权', '过高', '#', '去', '你', '的', '生', '女儿', '最好', '#', '去', '你', '的', '不', '知道', '什么', '是', '父权', '红利', '#', '父权', '烂', '渣', '巨婴', '废物', '不', '分', '男女', '全都', '该死', '@', 'LINK', '…']",60
249,2018-09-30,但今年终于派唔到 sosad  #metoo - 士多贡 – 瑞典文学院成员早前表示，诺贝尔文学奖需要推迟一个礼拜，10月13日先可以公布。 往年文学奖都会同其他奖一样，系10月第一周陆续公布。文学院表示安排没有异样，只系因为惯常周四会议，今年9月22日先开始，需要...  @LINK ,['但今年终于派唔到 sosad  #metoo - 士多贡 – 瑞典文学院成员早前表示，诺贝尔文学奖需要推迟一个礼拜，10月13日先可以公布。 往年文学奖都会同其他奖一样，系10月第一周陆续公布。文学院表示安排没有异样，只系因为惯常周四会议，今年9月22日先开始，需要...  @LINK'],1,68,"['但', '今年', '终于', '派', '唔', '到', 'sosad', '#', 'metoo', '-', '士多贡', '–', '瑞典文学院', '成员', '早前', '表示', '，', '诺贝尔文学奖', '需要', '推迟', '一个', '礼拜', '，', '10', '月', '13', '日先', '可以', '公布', '。', '往年', '文学奖', '都', '会同', '其他', '奖', '一样', '，', '系', '10', '月', '第一周', '陆续', '公布', '。', '文学院', '表示', '安排', '没有', '异样', '，', '只系', '因为', '惯常', '周四', '会议', '，', '今年', '9', '月', '22', '日先', '开始', '，', '需要', '...', '@', 'LINK']",68
250,2018-09-30,#MeToo 运动的下一步是教育和共识。从小教男孩女孩理解「同意，consent」原则，尊重对方，保护自己，对性骚扰的认知。顺便说一句，互联网时代，孩子们暴露在各种性信息之下，不要阻止正常性教育才是上策。 同时，米兔绝对不是要把男女对立，而是在这一问题上，男女取得共识，什么是尊重，如何做到。  @LINK …,['#MeToo 运动的下一步是教育和共识。从小教男孩女孩理解「同意，consent」原则，尊重对方，保护自己，对性骚扰的认知。顺便说一句，互联网时代，孩子们暴露在各种性信息之下，不要阻止正常性教育才是上策。 同时，米兔绝对不是要把男女对立，而是在这一问题上，男女取得共识，什么是尊重，如何做到。  @LINK\xa0…'],1,90,"['#', 'MeToo', '运动', '的', '下', '一步', '是', '教育', '和', '共识', '。', '从小', '教', '男孩', '女孩', '理解', '「', '同意', '，', 'consent', '」', '原则', '，', '尊重', '对方', '，', '保护', '自己', '，', '对', '性骚扰', '的', '认知', '。', '顺便', '说', '一句', '，', '互联网', '时代', '，', '孩子', '们', '暴露', '在', '各种', '性', '信息', '之下', '，', '不要', '阻止', '正常性', '教育', '才', '是', '上策', '。', '同时', '，', '米', '兔', '绝对', '不是', '要', '把', '男女', '对立', '，', '而是', '在', '这', '一', '问题', '上', '，', '男女', '取得', '共识', '，', '什么', '是', '尊重', '，', '如何', '做到', '。', '@', 'LINK', '…']",90
251,2018-09-30,谢谢有人指正，麦凯恩救下奥巴马医保是去年，2017年。时光混淆。 还是想强调，有颗同情他人、善良、正义的心，才会体会他人痛苦，才可以把党派分歧和利益放在一边。 #MeToo  @LINK …,['谢谢有人指正，麦凯恩救下奥巴马医保是去年，2017年。时光混淆。 还是想强调，有颗同情他人、善良、正义的心，才会体会他人痛苦，才可以把党派分歧和利益放在一边。 #MeToo  @LINK\xa0…'],1,53,"['谢谢', '有人', '指正', '，', '麦凯恩', '救', '下', '奥巴马', '医保', '是', '去年', '，', '2017', '年', '。', '时光', '混淆', '。', '还是', '想', '强调', '，', '有颗', '同情', '他人', '、', '善良', '、', '正义', '的', '心', '，', '才', '会', '体会', '他人', '痛苦', '，', '才', '可以', '把', '党派', '分歧', '和', '利益', '放在', '一边', '。', '#', 'MeToo', '@', 'LINK', '…']",53
252,2018-09-30,波兰斯基 #Metoo 后首部作品将开拍，关于被冤枉的无辜者  @LINK …,['波兰斯基 #Metoo 后首部作品将开拍，关于被冤枉的无辜者  @LINK\xa0…'],1,18,"['波兰', '斯基', '#', 'Metoo', '后', '首部', '作品', '将', '开拍', '，', '关于', '被', '冤枉', '的', '无辜者', '@', 'LINK', '…']",18
253,2018-09-29,#MeToo 运动是有被滥用的可能，但这次指控绝不是空穴来风。时代在改变，性侵犯不再是随便就可以掩盖的了。  @LINK …,['#MeToo 运动是有被滥用的可能，但这次指控绝不是空穴来风。时代在改变，性侵犯不再是随便就可以掩盖的了。  @LINK\xa0…'],1,34,"['#', 'MeToo', '运动', '是', '有', '被', '滥用', '的', '可能', '，', '但', '这次', '指控', '绝不', '是', '空穴来风', '。', '时代', '在', '改变', '，', '性侵犯', '不再', '是', '随便', '就', '可以', '掩盖', '的', '了', '。', '@', 'LINK', '…']",34
254,2018-09-29,当然，必须提到，共和党的两位女性参议员，缅因州的苏珊.柯林斯，阿拉斯加的丽萨.莫科沃斯基（右）在两次关键性投票，挽救奥巴马医保和坚持对大法官提名人卡瓦诺性骚扰进行调查，都是决定性因素。 今年中期选举，整体女性候选人创下了记录。#MeToo #带来改变 pic.twitter.com/lOOTLIHj6s,['当然，必须提到，共和党的两位女性参议员，缅因州的苏珊.柯林斯，阿拉斯加的丽萨.莫科沃斯基（右）在两次关键性投票，挽救奥巴马医保和坚持对大法官提名人卡瓦诺性骚扰进行调查，都是决定性因素。 今年中期选举，整体女性候选人创下了记录。#MeToo #带来改变 pic.twitter.com/lOOTLIHj6s'],1,75,"['当然', '，', '必须', '提到', '，', '共和党', '的', '两位', '女性', '参议员', '，', '缅因州', '的', '苏珊', '.', '柯林斯', '，', '阿拉斯加', '的', '丽萨', '.', '莫', '科沃', '斯基', '（', '右', '）', '在', '两次', '关键性', '投票', '，', '挽救', '奥巴马', '医保', '和', '坚持', '对', '大法官', '提名', '人', '卡瓦', '诺', '性骚扰', '进行', '调查', '，', '都', '是', '决定性', '因素', '。', '今年', '中期', '选举', '，', '整体', '女性', '候选人', '创下', '了', '记录', '。', '#', 'MeToo', '#', '带来', '改变', 'pic', '.', 'twitter', '.', 'com', '/', 'lOOTLIHj6s']",75
255,2018-09-29,#MeToo 运动的终极目标应该是，改变长久以来的传统，从文化、教育、到司法的革新。 目前的米兔还真是第一步，令性骚扰性侵犯暴露，明白这是要付出代价的。人们逐渐理解性骚扰受害人的心理和康复过程。 卡瓦诺、福特教授的听证会，是米兔最有意义的一课，也是目前为止对米兔最大的考验。  @LINK …,['#MeToo 运动的终极目标应该是，改变长久以来的传统，从文化、教育、到司法的革新。 目前的米兔还真是第一步，令性骚扰性侵犯暴露，明白这是要付出代价的。人们逐渐理解性骚扰受害人的心理和康复过程。 卡瓦诺、福特教授的听证会，是米兔最有意义的一课，也是目前为止对米兔最大的考验。  @LINK\xa0…'],1,83,"['#', 'MeToo', '运动', '的', '终极目标', '应该', '是', '，', '改变', '长久以来', '的', '传统', '，', '从', '文化', '、', '教育', '、', '到', '司法', '的', '革新', '。', '目前', '的', '米', '兔', '还', '真是', '第一步', '，', '令', '性骚扰', '性侵犯', '暴露', '，', '明白', '这', '是', '要', '付出代价', '的', '。', '人们', '逐渐', '理解', '性骚扰', '受害人', '的', '心理', '和', '康复', '过程', '。', '卡瓦', '诺', '、', '福特', '教授', '的', '听证会', '，', '是', '米', '兔', '最', '有', '意义', '的', '一课', '，', '也', '是', '目前为止', '对米', '兔', '最大', '的', '考验', '。', '@', 'LINK', '…']",83
256,2018-09-29,这么烂的人都能当大学教授，真担心她以后会不会被自己学生 #metoo ：#福特,['这么烂的人都能当大学教授，真担心她以后会不会被自己学生 #metoo ：#福特'],1,23,"['这么', '烂', '的', '人', '都', '能', '当', '大学教授', '，', '真', '担心', '她', '以后', '会', '不会', '被', '自己', '学生', '#', 'metoo', '：', '#', '福特']",23
257,2018-09-29,#metoo ;#卡瓦诺性骚扰调查 :女子酒醒发现全裸后报警 真相超尴尬🙈  @LINK …,['#metoo ;#卡瓦诺性骚扰调查 :女子酒醒发现全裸后报警 真相超尴尬🙈  @LINK\xa0…'],1,22,"['#', 'metoo', ';', '#', '卡瓦', '诺', '性骚扰', '调查', ':', '女子', '酒醒', '发现', '全裸', '后', '报警', '真相', '超', '尴尬', '🙈', '@', 'LINK', '…']",22
258,2018-09-29,#metoo 白左女拳被利用成政治工具的最好范例👇🏿  @LINK …,['#metoo 白左女拳被利用成政治工具的最好范例👇🏿  @LINK\xa0…'],1,17,"['#', 'metoo', '白左女', '拳', '被', '利用', '成', '政治', '工具', '的', '最好', '范例', '👇', '🏿', '@', 'LINK', '…']",17
259,2018-09-29,举报朱军的弦子说：​「在进行这件事的过程中，我因为各种不曾预料的善意，渐渐建立起了某种信心，直到敲下这些文字的当下，我真诚的认为不论我自己成功与否，这个世界一定会越来越好的。——因为我们的存在。」 #MeToo in China  @LINK …,['举报朱军的弦子说：\u200b「在进行这件事的过程中，我因为各种不曾预料的善意，渐渐建立起了某种信心，直到敲下这些文字的当下，我真诚的认为不论我自己成功与否，这个世界一定会越来越好的。——因为我们的存在。」 #MeToo in China  @LINK\xa0…'],1,72,"['举报', '朱军', '的', '弦子', '说', '：', '\u200b', '「', '在', '进行', '这件', '事', '的', '过程', '中', '，', '我', '因为', '各种', '不曾', '预料', '的', '善意', '，', '渐渐', '建立', '起', '了', '某种', '信心', '，', '直到', '敲', '下', '这些', '文字', '的', '当下', '，', '我', '真诚', '的', '认为', '不论', '我', '自己', '成功', '与否', '，', '这个', '世界', '一定', '会', '越来越', '好', '的', '。', '—', '—', '因为', '我们', '的', '存在', '。', '」', '#', 'MeToo', 'in', 'China', '@', 'LINK', '…']",72
260,2018-09-29,#MeToo 越来越扯淡。,['#MeToo 越来越扯淡。'],1,5,"['#', 'MeToo', '越来越', '扯淡', '。']",5
261,2018-09-29,波澜壮阔 RT @MENTION: #卡瓦诺性骚扰调查  在福特教授作证之后，美国性骚扰事件报告人数上升了200%。 在西雅图，性骚扰报告人数上升三倍。值得注意的是，大部分是60至70岁的女性，表示自己遭遇性骚扰性侵，从来没有对任何人提起...... #MeToo #米兔 @LINK …,['波澜壮阔 RT @MENTION: #卡瓦诺性骚扰调查  在福特教授作证之后，美国性骚扰事件报告人数上升了200%。 在西雅图，性骚扰报告人数上升三倍。值得注意的是，大部分是60至70岁的女性，表示自己遭遇性骚扰性侵，从来没有对任何人提起...... #MeToo #米兔 @LINK\xa0…'],1,66,"['波澜壮阔', 'RT', '@', 'MENTION', ':', '#', '卡瓦', '诺', '性骚扰', '调查', '在', '福特', '教授', '作证', '之后', '，', '美国', '性骚扰', '事件报告', '人数', '上升', '了', '200%', '。', '在', '西雅图', '，', '性骚扰', '报告', '人数', '上升', '三倍', '。', '值得注意', '的', '是', '，', '大部分', '是', '60', '至', '70', '岁', '的', '女性', '，', '表示', '自己', '遭遇', '性骚扰', '性侵', '，', '从来', '没有', '对', '任何人', '提起', '......', '#', 'MeToo', '#', '米', '兔', '@', 'LINK', '…']",66
262,2018-09-28,▍活动提醒：今晚九点，中国 #MeToo 当事人谈心路历程  指控央视主持人朱军性骚扰的弦子，以及协助检举的麦烧，今晚九点来到 Matters，谈她们在事件中的心路历程。  #MeTooMatters @LINK …,['▍活动提醒：今晚九点，中国 #MeToo 当事人谈心路历程  指控央视主持人朱军性骚扰的弦子，以及协助检举的麦烧，今晚九点来到 Matters，谈她们在事件中的心路历程。  #MeTooMatters @LINK\xa0…'],1,45,"['▍', '活动', '提醒', '：', '今晚', '九点', '，', '中国', '#', 'MeToo', '当事人', '谈', '心路历程', '指控', '央视', '主持人', '朱军', '性骚扰', '的', '弦子', '，', '以及', '协助', '检举', '的', '麦烧', '，', '今晚', '九点', '来到', 'Matters', '，', '谈', '她们', '在', '事件', '中', '的', '心路历程', '。', '#', 'MeTooMatters', '@', 'LINK', '…']",45
263,2018-09-28,旧事：安替坐怀不乱柳下惠  #MeToo  不加V：关于我和安替的那一夜。2004年3月6日。 @LINK …,['旧事：安替坐怀不乱柳下惠  #MeToo  不加V：关于我和安替的那一夜。2004年3月6日。 @LINK\xa0…'],1,28,"['旧事', '：', '安替', '坐怀不乱', '柳下惠', '#', 'MeToo', '不加', 'V', '：', '关于', '我', '和', '安替', '的', '那', '一夜', '。', '2004', '年', '3', '月', '6', '日', '。', '@', 'LINK', '…']",28
264,2018-09-28,支持 #MeToo 但是福特的指控完全是瞎闹，打着女权的大旗就能为所欲为，任何时候都可用莫须有的罪名来打击政敌？证据和追诉期都不重要，实在是编不下去了，还可以说可能是因为心理创伤加年代久远记错了？  @LINK …,['支持 #MeToo 但是福特的指控完全是瞎闹，打着女权的大旗就能为所欲为，任何时候都可用莫须有的罪名来打击政敌？证据和追诉期都不重要，实在是编不下去了，还可以说可能是因为心理创伤加年代久远记错了？  @LINK\xa0…'],1,60,"['支持', '#', 'MeToo', '但是', '福特', '的', '指控', '完全', '是', '瞎闹', '，', '打着', '女权', '的', '大旗', '就', '能', '为所欲为', '，', '任何', '时候', '都', '可用', '莫须有', '的', '罪名', '来', '打击', '政敌', '？', '证据', '和', '追诉', '期', '都', '不', '重要', '，', '实在', '是', '编', '不', '下去', '了', '，', '还', '可以', '说', '可能', '是因为', '心理', '创伤', '加', '年代久远', '记错', '了', '？', '@', 'LINK', '…']",60
265,2018-09-28,利用控告、#MeToo 嚟做marketing 一得米声价点止百倍  @LINK …,['利用控告、#MeToo 嚟做marketing 一得米声价点止百倍  @LINK\xa0…'],1,16,"['利用', '控告', '、', '#', 'MeToo', '嚟', '做', 'marketing', '一得', '米', '声价', '点止', '百倍', '@', 'LINK', '…']",16
266,2018-09-28,嗯，确实在假设中很难有真实的情感，不为难你了。其实，维护「人」的正义不只有、更不仅仅限于 #MeToo 。,['嗯，确实在假设中很难有真实的情感，不为难你了。其实，维护「人」的正义不只有、更不仅仅限于 #MeToo 。'],1,35,"['嗯', '，', '确实', '在', '假设', '中', '很', '难', '有', '真实', '的', '情感', '，', '不', '为难', '你', '了', '。', '其实', '，', '维护', '「', '人', '」', '的', '正义', '不', '只有', '、', '更', '不仅仅', '限于', '#', 'MeToo', '。']",35
